step,tokens_seen,epoch_frac,loss,perplexity,z_loss,lr_muon,lr_adamw,grad_norm_muon,grad_norm_adamw,mamba_grad_norm,attn_grad_norm,ffn_grad_norm,tokens_per_sec,gpu_mem_mb,peak_gpu_mem_mb,elapsed_s
3820,985262040,0.10242,3.25589,25.943,0.0,0.019652311616052416,0.0002947846742407862,0.13106761872768402,0.11019342392683029,0.11382489325068744,0.05223547447552612,0.03923149205860252,22477.4,1750.8,7924.0,44346.5
3830,987841260,0.10269,3.20482,24.651,0.0,0.019650189886276554,0.00029475284829414826,0.1334439218044281,0.11419986188411713,0.10518994291912595,0.06765608832232617,0.04695467315233711,22468.5,1750.8,7924.0,44461.2
3840,990420480,0.10296,3.12028,22.653,0.0,0.01964806183066389,0.0002947209274599583,0.14341676235198975,0.10058633238077164,0.1285441290700747,0.05187214859688381,0.037622510126743114,22470.8,1750.8,7924.0,44575.9
3850,992999700,0.10323,3.39479,29.808,0.0,0.019645927450770654,0.0002946889117615598,0.1534353792667389,0.11751929670572281,0.1299799913615157,0.06953945770809543,0.04348039719373005,22185.1,1750.8,7924.0,44690.7
3860,995578920,0.1035,3.20332,24.614,0.0,0.01964378674815772,0.00029465680122236576,0.15785513818264008,0.11946234852075577,0.13515664821833862,0.06754823108237686,0.0473471371613724,22468.9,1750.8,7924.0,44805.4
3870,998158140,0.10376,3.38509,29.521,0.0,0.019641639724390564,0.0002946245958658584,0.15077084302902222,0.10731299221515656,0.12735190847910022,0.06888648400299452,0.042792970651938336,22468.8,1750.8,7924.0,44920.1
3880,1000737360,0.10403,3.35598,28.674,0.0,0.019639486381039288,0.0002945922957155893,0.14494243264198303,0.11256961524486542,0.12370885245150921,0.06106236386918667,0.045316112785818215,22479.5,1750.8,7924.0,45048.6
3890,1003316580,0.1043,3.14881,23.308,0.0,0.019637326719678633,0.00029455990079517945,0.1551820933818817,0.1050679162144661,0.13901790819856766,0.05605847293724401,0.041353977350359436,22475.0,1750.8,7924.0,45163.2
3900,1005895800,0.10457,3.19324,24.367,0.0,0.019635160741887935,0.000294527411128319,0.12567774951457977,0.09804082661867142,0.10960539481796237,0.04965967086553467,0.037225045373264626,22474.7,1750.8,7924.0,45277.9
3910,1008475020,0.10484,3.17187,23.852,0.0,0.01963298844925117,0.0002944948267387675,0.13351522386074066,0.11630731076002121,0.10732574335397103,0.06264738813040426,0.04924993364703136,22473.0,1750.8,7924.0,45392.5
3920,1011054240,0.10511,3.16928,23.79,0.0,0.01963080984335692,0.00029446214765035375,0.12022355198860168,0.1004103571176529,0.09718131710783984,0.059515406394398805,0.03878400844493983,22467.3,1750.8,7924.0,45507.4
3930,1013633460,0.10537,3.25397,25.893,0.0,0.01962862492579839,0.0002944293738869758,0.1254088282585144,0.10083633661270142,0.10392179299543759,0.058594894575533935,0.039412999601669906,22462.5,1750.8,7924.0,45622.1
3940,1016212680,0.10564,3.21782,24.974,0.0,0.019626433698173396,0.0002943965054726009,0.11132753640413284,0.09987936913967133,0.08974171096638732,0.054803476947781884,0.0373834723496211,22464.5,1750.8,7924.0,45736.8
3950,1018791900,0.10591,3.18046,24.058,0.0,0.019624236162084373,0.00029436354243126555,0.12740615010261536,0.10161267220973969,0.1086009037456471,0.05382455236560089,0.040020676486637714,22464.9,1750.8,7924.0,45851.5
3960,1021371120,0.10618,3.22503,25.154,0.0,0.019622032319138366,0.00029433048478707543,0.12517383694648743,0.09795387834310532,0.1066977621742058,0.05395118152027835,0.03767739659357541,22464.2,1750.8,7924.0,45966.2
3970,1023950340,0.10645,3.40947,30.249,0.0,0.019619822170947033,0.00029429733256420545,0.12031623721122742,0.10757773369550705,0.10087656835102128,0.053212436643216406,0.03896662503573428,22465.5,1750.8,7924.0,46080.9
3980,1026529560,0.10671,3.23712,25.46,0.0,0.01961760571912664,0.0002942640857868996,0.13429485261440277,0.12677308917045593,0.11230443539162929,0.05795768412054933,0.04601014272953642,22463.1,1750.8,7924.0,46195.6
3990,1029108780,0.10698,3.26314,26.132,0.0,0.019615382965298075,0.0002942307444794711,0.14168681204319,0.10649154335260391,0.1232389410013492,0.05678011628355679,0.041749336091469566,22464.2,1750.8,7924.0,46310.5
4000,1031688000,0.10725,3.27506,26.445,0.0,0.01961315391108682,0.00029419730866630226,0.14104150235652924,0.10381834954023361,0.1223733546264222,0.057043435996390064,0.04157648640308093,22466.3,1750.8,7924.0,46425.2
4010,1034267220,0.10752,3.15038,23.345,0.0,0.01961091855812297,0.0002941637783718445,0.1372903287410736,0.09594272077083588,0.12144238290419988,0.05261359768713748,0.03751368992496376,22474.9,1750.8,7924.0,46553.7
4020,1036846440,0.10779,3.19401,24.386,0.0,0.019608676908041224,0.0002941301536206184,0.12238000333309174,0.10195215791463852,0.10180871130480246,0.05464951253277675,0.040771078879595996,22477.7,1750.8,7924.0,46668.4
4030,1039425660,0.10805,3.35218,28.565,0.0,0.0196064289624809,0.00029409643443721346,0.17648328840732574,0.11477869004011154,0.15510932273896424,0.07066240301813707,0.0467114851756691,22472.2,1750.8,7924.0,46783.0
4040,1042004880,0.10832,3.20859,24.744,0.0,0.019604174723085892,0.0002940626208462884,0.12399063259363174,0.12120362371206284,0.10124360064120039,0.0569471727645837,0.04416469659126057,22476.8,1750.8,7924.0,46897.7
4050,1044584100,0.10859,3.21719,24.958,0.0,0.019601914191504727,0.00029402871287257087,0.12562532722949982,0.10086103528738022,0.10523472818124616,0.05685270845283179,0.03895031528016394,22479.8,1750.8,7924.0,47012.3
4060,1047163320,0.10886,3.28759,26.778,0.0,0.01959964736939051,0.0002939947105408576,0.13436487317085266,0.10693690925836563,0.11285632380434944,0.05944527117464486,0.04296450115720069,22469.3,1750.8,7924.0,47127.2
4070,1049742540,0.10913,3.2376,25.472,0.0,0.01959737425840096,0.0002939606138760144,0.14411550760269165,0.10291504859924316,0.1268737149428048,0.056076667293243385,0.04010331973564016,22465.9,1750.8,7924.0,47241.8
4080,1052321760,0.1094,3.24826,25.745,0.0,0.01959509486019839,0.00029392642290297584,0.15077689290046692,0.1043715700507164,0.12029509781096537,0.07785213939407223,0.04807524124848024,22468.0,1750.8,7924.0,47356.5
4090,1054900980,0.10966,3.13649,23.023,0.0,0.01959280917644971,0.00029389213764674564,0.12180525064468384,0.1068134605884552,0.10443274820381758,0.04982124749201075,0.03874952078331143,22471.4,1750.8,7924.0,47471.2
4100,1057480200,0.10993,3.27222,26.37,0.0,0.019590517208826434,0.0002938577581323965,0.14497312903404236,0.11265994608402252,0.124657879998509,0.05873729483471978,0.04609856247321243,22469.4,1750.8,7924.0,47585.9
4110,1060059420,0.1102,3.25669,25.963,0.0,0.019588218959004658,0.0002938232843850698,0.12924976646900177,0.10689986497163773,0.11008368186244409,0.05476444806148623,0.04052325977889354,22469.3,1750.8,7924.0,47700.6
4120,1062638640,0.11047,3.27843,26.534,0.0,0.019585914428665082,0.00029378871642997623,0.15683290362358093,0.10124391317367554,0.13053196490840813,0.07396606985820729,0.046972342998704335,22180.2,1750.8,7924.0,47815.4
4130,1065217860,0.11074,3.18803,24.241,0.0,0.019583603619493004,0.000293754054292395,0.1387719064950943,0.10860547423362732,0.11658293863245806,0.06317827516574576,0.04161329265486051,22479.1,1750.8,7924.0,47943.9
4140,1067797080,0.111,3.18154,24.084,0.0,0.01958128653317829,0.00029371929799767435,0.13871584832668304,0.10466112941503525,0.11655212741443513,0.06218818314579904,0.04324223956613348,22474.0,1750.8,7924.0,48058.5
4150,1070376300,0.11127,3.28787,26.786,0.0,0.01957896317141543,0.0002936844475712314,0.1447373777627945,0.11666180938482285,0.11883905605574421,0.06859197502613479,0.04678314974204854,22481.4,1750.8,7924.0,48173.2
4160,1072955520,0.11154,3.24011,25.537,0.0,0.01957663353590347,0.000293649503038552,0.12967434525489807,0.10362178087234497,0.11126139212861724,0.05497871519348474,0.03829379524253309,22478.0,1750.8,7924.0,48287.8
4170,1075534740,0.11181,3.19253,24.35,0.0,0.01957429762834607,0.00029361446442519105,0.14526322484016418,0.10970959067344666,0.1293439543178592,0.051585659299739524,0.04212559277740482,22480.0,1750.8,7924.0,48402.5
4180,1078113960,0.11208,3.36857,29.037,0.0,0.01957195545045147,0.000293579331756772,0.14296947419643402,0.10758943110704422,0.12298870362299169,0.057977451564375046,0.04492196476624651,22475.0,1750.8,7924.0,48517.1
4190,1080693180,0.11234,3.21266,24.845,0.0,0.019569607003932482,0.0002935441050589872,0.11065568029880524,0.09647411108016968,0.09388127770322005,0.04616543091124239,0.03669443971519162,22479.0,1750.8,7924.0,48631.9
4200,1083272400,0.11261,3.03837,20.871,0.0,0.019567252290506515,0.0002935087843575977,0.12833531200885773,0.09644805639982224,0.11415513239708754,0.046674712571077547,0.03641765550562638,22477.8,1750.8,7924.0,48746.6
4210,1085851620,0.11288,3.09937,22.184,0.0,0.019564891311895562,0.00029347336967843336,0.1395578384399414,0.1040562093257904,0.12187031825397225,0.055665828243256534,0.04005751645593399,22477.6,1750.8,7924.0,48861.2
4220,1088430840,0.11315,3.07494,21.649,0.0,0.019562524069826188,0.00029343786104739275,0.13028833270072937,0.11418058723211288,0.11261544822899364,0.052291044097382174,0.04005838296369298,22482.5,1750.8,7924.0,48975.8
4230,1091010060,0.11342,3.1918,24.332,0.0,0.019560150566029548,0.0002934022584904432,0.13338816165924072,0.10441531985998154,0.1124145669776539,0.058024324073168466,0.043150423105107104,22541.0,1750.8,7924.0,49190.9
4240,1093589280,0.11369,3.24485,25.658,0.0,0.01955777080224137,0.0002933665620336205,0.11936008185148239,0.10649370402097702,0.09819554112343837,0.05338299531000277,0.04241444833709691,22300.2,1750.8,7924.0,49306.0
4250,1096168500,0.11395,3.3538,28.611,0.0,0.019555384780201968,0.0002933307717030295,0.14056526124477386,0.11228089034557343,0.12472860078127883,0.052124756688560404,0.03919366727423806,22434.2,1750.8,7924.0,49421.4
4260,1098747720,0.11422,3.20776,24.724,0.0,0.019552992501656218,0.00029329488752484326,0.14614897966384888,0.10846077650785446,0.12767223396872648,0.05697415993178364,0.04399469588056309,22384.5,1750.8,7924.0,49552.3
4270,1101326940,0.11449,3.27111,26.341,0.0,0.019550593968353593,0.00029325890952530383,0.16073422133922577,0.11907371133565903,0.14058528263871684,0.06285873731769538,0.046905484198348654,22275.1,1750.8,7924.0,49667.4
4280,1103906160,0.11476,3.25732,25.98,0.0,0.019548189182048113,0.00029322283773072164,0.13063223659992218,0.12293566018342972,0.11004778039134959,0.05714086303434612,0.04189510711209748,22562.0,1750.8,7924.0,49781.7
4290,1106485380,0.11503,3.20996,24.778,0.0,0.019545778144498396,0.0002931866721674759,0.13483761250972748,0.09752745181322098,0.12006324606252809,0.04937965997054467,0.03730818630825349,22563.3,1750.8,7924.0,49895.9
4300,1109064600,0.11529,3.26458,26.169,0.0,0.01954336085746761,0.00029315041286201416,0.14580251276493073,0.11286137253046036,0.12310059827338876,0.0642774578731553,0.04547926451375079,22563.1,1750.8,7924.0,50010.1
4310,1111643820,0.11556,3.24026,25.54,0.0,0.01954093732272352,0.00029311405984085273,0.12887412309646606,0.11279691010713577,0.10833809342555992,0.05718604433654649,0.040593278356027045,22562.0,1750.8,7924.0,50124.5
4320,1114223040,0.11583,3.10748,22.365,0.0,0.019538507542038425,0.00029307761313057635,0.1429351568222046,0.10459449142217636,0.12205452383864618,0.061781737021741966,0.04251510269762677,22561.9,1750.8,7924.0,50238.8
4330,1116802260,0.1161,3.27431,26.425,0.0,0.019536071517189224,0.00029304107275783834,0.13800515234470367,0.10525141656398773,0.11501241715983158,0.06253252804398088,0.04448034557279755,22562.6,1750.8,7924.0,50353.0
4340,1119381480,0.11637,3.17988,24.044,0.0,0.019533629249957364,0.00029300443874936044,0.11899188905954361,0.09659712761640549,0.09543525629748206,0.05845649903369948,0.04107996252379671,22564.3,1750.8,7924.0,50467.2
4350,1121960700,0.11663,3.26089,26.073,0.0,0.01953118074212886,0.00029296771113193284,0.1423780620098114,0.10665212571620941,0.12001360810094093,0.06244711278288376,0.04508841519956111,22563.4,1750.8,7924.0,50581.5
4360,1124539920,0.1169,3.24794,25.737,0.0,0.019528725995494295,0.00029293088993241444,0.13549299538135529,0.10630626231431961,0.1150051077910755,0.056638320124426295,0.044576478414243816,22553.0,1750.8,7924.0,50695.7
4370,1127119140,0.11717,3.2591,26.026,0.0,0.019526265011848815,0.0002928939751777322,0.16405156254768372,0.10147982090711594,0.14417261419586233,0.06442458750853275,0.045389232254445584,22551.8,1750.8,7924.0,50809.9
4380,1129698360,0.11744,3.33543,28.091,0.0,0.019523797792992115,0.0002928569668948817,0.1403549164533615,0.10106276720762253,0.122608815992023,0.055773597662418656,0.040580938676742666,22548.7,1750.8,7924.0,50938.1
4390,1132277580,0.11771,3.14336,23.182,0.0,0.019521324340728466,0.00029281986511092695,0.12431194633245468,0.09694112092256546,0.10799446211341582,0.04857731704310522,0.038290269614555346,22547.6,1750.8,7924.0,51052.3
4400,1134856800,0.11798,3.21669,24.946,0.0,0.01951884465686669,0.00029278266985300033,0.12769511342048645,0.1277649849653244,0.10199478750045458,0.059981602341187885,0.04886650339260886,22551.7,1750.8,7924.0,51166.6
4410,1137436020,0.11824,3.25837,26.007,0.0,0.01951635874322016,0.0002927453811483024,0.16447630524635315,0.10821270197629929,0.14680692902665238,0.05976037899214682,0.044782745725829305,22551.3,1750.8,7924.0,51280.9
4420,1140015240,0.11851,3.22888,25.251,0.0,0.01951386660160682,0.0002927079990241023,0.1435036063194275,0.10557929426431656,0.11622859691871035,0.07047191139584223,0.04656621385505525,22551.6,1750.8,7924.0,51395.1
4430,1142594460,0.11878,3.29571,26.997,0.0,0.019511368233849153,0.0002926705235077373,0.1453990489244461,0.11538877338171005,0.11923842770766742,0.06938168321689805,0.046922024937043755,22545.0,1750.8,7924.0,51509.4
4440,1145173680,0.11905,3.14947,23.324,0.0,0.019508863641774205,0.00029263295462661303,0.16938063502311707,0.11345747113227844,0.15181597551466286,0.06203717705942878,0.04367853400416883,22554.1,1750.8,7924.0,51623.8
4450,1147752900,0.11932,3.2179,24.976,0.0,0.019506352827213566,0.0002925952924082035,0.14827564358711243,0.09814754873514175,0.12848991232070414,0.06038258104312999,0.04350883633679969,22553.5,1750.8,7924.0,51738.1
4460,1150332120,0.11958,3.21072,24.797,0.0,0.019503835792003387,0.0002925575368800508,0.12103340774774551,0.10899525880813599,0.09746571920121892,0.05784056160986175,0.04296794819786487,22556.0,1750.8,7924.0,51852.3
4470,1152911340,0.11985,3.13947,23.092,0.0,0.01950131253798436,0.00029251968806976537,0.14563028514385223,0.12050258368253708,0.1258814560856833,0.057476968657077326,0.04652972282943644,22546.5,1750.8,7924.0,51966.6
4480,1155490560,0.12012,3.21186,24.825,0.0,0.019498783067001726,0.00029248174600502585,0.13490082323551178,0.10228858143091202,0.11691072977794291,0.05442396206031494,0.04091582821233267,22548.5,1750.8,7924.0,52080.8
4490,1158069780,0.12039,3.20359,24.621,0.0,0.019496247380905277,0.0002924437107135791,0.12728071212768555,0.11541687697172165,0.1066714333733202,0.05737174099479645,0.03983925145070629,22546.1,1750.8,7924.0,52195.1
4500,1160649000,0.12066,3.22485,25.15,0.0,0.01949370548154934,0.0002924055822232401,0.13157179951667786,0.10072220116853714,0.10950754472241074,0.05891934357817866,0.043827218894549484,22545.8,1750.8,7924.0,52309.4
4510,1163228220,0.12092,3.12834,22.836,0.0,0.019491157370792794,0.0002923673605618919,0.1364232748746872,0.11427336931228638,0.11810465375582133,0.052013790499958024,0.044993422258248504,22546.4,1750.8,7924.0,52437.5
4520,1165807440,0.12119,3.32204,27.717,0.0,0.019488603050499063,0.00029232904575748593,0.13761067390441895,0.12892037630081177,0.10692630008365543,0.06874905164573895,0.05310137828798905,22548.3,1750.8,7924.0,52551.8
4530,1168386660,0.12146,3.33616,28.111,0.0,0.019486042522536103,0.0002922906378380415,0.14140626788139343,0.1339421570301056,0.11099251792087739,0.06841860837934038,0.05521541465782141,22549.9,1750.8,7924.0,52666.1
4540,1170965880,0.12173,3.10114,22.223,0.0,0.019483475788776416,0.0002922521368316462,0.1139996275305748,0.12091367691755295,0.09631552158849654,0.04430873009625894,0.04228614060520745,22554.2,1750.8,7924.0,52780.3
4550,1173545100,0.122,3.15827,23.53,0.0,0.019480902851097045,0.00029221354276645563,0.12339320778846741,0.1026768833398819,0.10608275389534398,0.05007884616270041,0.039164260296191813,22546.0,1750.8,7924.0,52894.6
4560,1176124320,0.12227,3.25531,25.928,0.0,0.01947832371137955,0.00029217485567069323,0.13106603920459747,0.09740360826253891,0.10910241947113615,0.06073997243752413,0.040874771118470946,22544.4,1750.8,7924.0,53008.8
4570,1178703540,0.12253,3.26405,26.155,0.0,0.01947573837151006,0.00029213607557265086,0.13936680555343628,0.12067124247550964,0.11217165937865824,0.06636386396040435,0.05001812906194877,22547.2,1750.8,7924.0,53123.1
4580,1181282760,0.1228,3.07046,21.552,0.0,0.019473146833379213,0.00029209720250068815,0.15195311605930328,0.10508739203214645,0.1344913989127643,0.056962097255292485,0.04326452729289216,22563.4,1750.8,7924.0,53237.5
4590,1183861980,0.12307,3.19706,24.461,0.0,0.019470549098882184,0.0002920582364832327,0.14604267477989197,0.10604530572891235,0.1266514827709026,0.05845691820653225,0.044505194639557905,22562.5,1750.8,7924.0,53351.7
4600,1186441200,0.12334,3.14649,23.254,0.0,0.019467945169918687,0.0002920191775487803,0.1460917890071869,0.10010993480682373,0.11769238243912278,0.07362918024713676,0.046193725435639585,22560.1,1750.8,7924.0,53465.9
4610,1189020420,0.12361,3.20333,24.614,0.0,0.019465335048392953,0.00029198002572589424,0.13073189556598663,0.10012751072645187,0.11036963491819148,0.05714030967172949,0.04121844405048378,22112.2,1750.8,7924.0,53580.9
4620,1191599640,0.12387,3.22925,25.261,0.0,0.019462718736213757,0.0002919407810432063,0.1284797340631485,0.10465428978204727,0.10610160921976143,0.05940735881391638,0.0421977630287002,21632.7,1750.8,7924.0,53699.3
4630,1194178860,0.12414,3.14145,23.137,0.0,0.019460096235294395,0.0002919014435294159,0.11737015843391418,0.09986547380685806,0.09907697341543754,0.04930007480951869,0.03994184089736073,21701.2,1750.8,7924.0,53830.1
4640,1196758080,0.12441,3.19921,24.513,0.0,0.01945746754755268,0.00029186201321329015,0.13282503187656403,0.10403222590684891,0.10565969358111221,0.06591354928738075,0.04688211065665732,21149.5,1750.8,7924.0,53948.4
4650,1199337300,0.12468,3.17706,23.976,0.0,0.019454832674910962,0.00029182249012366443,0.1380871683359146,0.12895481288433075,0.11347665147170478,0.06160591950516822,0.049528657806410234,21775.6,1750.8,7924.0,54067.8
4660,1201916520,0.12495,3.29875,27.079,0.0,0.019452191619296108,0.0002917828742894416,0.13083086907863617,0.11320634186267853,0.10649303766079275,0.05753345658063738,0.05034633537893744,21502.5,1750.8,7924.0,54185.2
4670,1204495740,0.12521,3.22345,25.115,0.0,0.01944954438263951,0.00029174316573959264,0.11873416602611542,0.10602640360593796,0.09540108986630497,0.055665812032424246,0.044051117166741136,22013.7,1750.8,7924.0,54303.5
4680,1207074960,0.12548,3.13118,22.901,0.0,0.019446890966877076,0.0002917033645031561,0.1696290820837021,0.10938096791505814,0.14552952044495665,0.07424730071516379,0.04683152157922766,22012.1,1750.8,7924.0,54423.1
4690,1209654180,0.12575,3.2125,24.841,0.0,0.019444231373949235,0.0002916634706092385,0.12769433856010437,0.12039384245872498,0.10903854435238804,0.047766406746708366,0.04686733885286154,22097.1,1750.8,7924.0,54542.0
4700,1212233400,0.12602,3.17265,23.871,0.0,0.01944156560580093,0.00029162348408701393,0.14435739815235138,0.11301367729902267,0.12624640751064678,0.05609701254707926,0.04254538001982364,21869.8,1750.8,7924.0,54659.8
4710,1214812620,0.12629,3.14479,23.215,0.0,0.01943889366438163,0.0002915834049657244,0.12565936148166656,0.11228018999099731,0.1041154152195601,0.055109720432533385,0.04420754114614197,22486.6,1750.8,7924.0,54777.7
4720,1217391840,0.12656,3.03744,20.852,0.0,0.019436215551645306,0.00029154323327467953,0.13702258467674255,0.11478415876626968,0.11750018686287773,0.052329990065052595,0.04787552073886232,21889.2,1750.8,7924.0,54893.8
4730,1219971060,0.12682,3.19568,24.427,0.0,0.019433531269550438,0.00029150296904325657,0.11714521050453186,0.1084728017449379,0.09774362486421079,0.05074837634676179,0.04049577045519899,21580.1,1750.8,7924.0,55014.3
4740,1222550280,0.12709,3.27791,26.52,0.0,0.019430840820060045,0.00029146261230090066,0.136101633310318,0.10391037166118622,0.11539469418297679,0.058102480031113055,0.043936599900084396,22202.7,1750.8,7924.0,55130.1
4750,1225129500,0.12736,3.14502,23.22,0.0,0.019428144205141627,0.00029142216307712434,0.14944927394390106,0.11375951766967773,0.12888218359267045,0.06196524522580767,0.04453705647529155,22047.8,1750.8,7924.0,55247.7
4760,1227708720,0.12763,3.19136,24.322,0.0,0.019425441426767207,0.00029138162140150806,0.14691217243671417,0.10359518229961395,0.12890746751565305,0.05739098230740959,0.04249320680848585,21608.5,1750.8,7924.0,55378.3
4770,1230287940,0.1279,3.31772,27.597,0.0,0.01942273248691331,0.00029134098730369964,0.13456213474273682,0.10983215272426605,0.10994402751707352,0.06445911446111073,0.04380409779634678,21515.2,1750.8,7924.0,55496.1
4780,1232867160,0.12816,3.23999,25.533,0.0,0.019420017387560974,0.00029130026081341457,0.12249857932329178,0.10881856083869934,0.10194295227621113,0.05116932615737234,0.045235410535384726,21803.6,1750.8,7924.0,55614.8
4790,1235446380,0.12843,3.16318,23.646,0.0,0.01941729613069573,0.0002912594419604359,0.11148900538682938,0.0997769758105278,0.09096475849778862,0.05020109984958146,0.040974622115147415,22108.0,1750.8,7924.0,55731.3
4800,1238025600,0.1287,3.1663,23.72,0.0,0.01941456871830762,0.00029121853077461424,0.15722501277923584,0.10365884006023407,0.13002667002713006,0.07426471965798981,0.04916485465206721,22205.3,1750.8,7924.0,55847.6
4810,1240604820,0.12897,3.17912,24.026,0.0,0.019411835152391185,0.00029117752728586774,0.1295423060655594,0.11764238029718399,0.11007691485765163,0.05369228464877804,0.04301831958151093,21993.9,1750.8,7924.0,55964.6
4820,1243184040,0.12924,3.1951,24.413,0.0,0.019409095434945473,0.00029113643152418205,0.14850933849811554,0.10294149816036224,0.12267513481515209,0.07033682273223262,0.04623880664666289,22406.9,1750.8,7924.0,56080.8
4830,1245763260,0.1295,3.21885,24.999,0.0,0.01940634956797402,0.00029109524351961024,0.12771926820278168,0.10737411677837372,0.10543478190585605,0.058763802106409385,0.0423687191383067,22116.5,1750.8,7924.0,56196.2
4840,1248342480,0.12977,3.29979,27.107,0.0,0.019403597553484864,0.0002910539633022729,0.14941345155239105,0.12508702278137207,0.1255979900526698,0.0656306653775843,0.04812127483673646,22145.3,1750.8,7924.0,56312.4
4850,1250921700,0.13004,3.14846,23.3,0.0,0.019400839393490535,0.00029101259090235797,0.13430167734622955,0.12836995720863342,0.1096805427083853,0.05650024088666009,0.053524602595635275,22185.4,1750.8,7924.0,56429.1
4860,1253500920,0.13031,3.14218,23.154,0.0,0.019398075090008064,0.00029097112635012096,0.14758716523647308,0.10076706856489182,0.12726827240043787,0.059960159898739866,0.04546208632019978,22540.2,1750.8,7924.0,56545.7
4870,1256080140,0.13058,3.18521,24.172,0.0,0.019395304645058974,0.0002909295696758846,0.1306401491165161,0.11001773178577423,0.10828474682318633,0.055952556028670504,0.047796988991487245,22544.1,1750.8,7924.0,56660.0
4880,1258659360,0.13085,3.10579,22.327,0.0,0.01939252806066927,0.00029088792091003907,0.14540314674377441,0.10633523017168045,0.12282589119783816,0.06309984682918306,0.046907678863233736,21993.6,1750.8,7924.0,56789.6
4890,1261238580,0.13111,3.13064,22.889,0.0,0.019389745338869457,0.00029084618008304184,0.10256168991327286,0.09845395386219025,0.08407318103347863,0.045186763243701175,0.038001962617839384,22212.3,1750.8,7924.0,56907.1
4900,1263817800,0.13138,3.07032,21.549,0.0,0.019386956481694525,0.00029080434722541783,0.1603127270936966,0.10864432156085968,0.14250791181513822,0.0583798812032104,0.04544838935263712,21910.3,1750.8,7924.0,57024.1
4910,1266397020,0.13165,3.18718,24.22,0.0,0.019384161491183948,0.00029076242236775917,0.1392534375190735,0.12163648754358292,0.11680892882735056,0.057538488188391176,0.05011114847630941,20942.7,1750.8,7924.0,57142.7
4920,1268976240,0.13192,3.16892,23.782,0.0,0.019381360369381685,0.00029072040554072525,0.12219462543725967,0.10265768319368362,0.10308355590740752,0.05230117199033097,0.04072344176231779,21624.5,1750.8,7924.0,57261.7
4930,1271555460,0.13219,3.10272,22.258,0.0,0.019378553118336184,0.00029067829677504274,0.1128547415137291,0.10141795128583908,0.0951233718968815,0.04687081095792323,0.039081752660563095,21733.6,1750.8,7924.0,57380.4
4940,1274134680,0.13245,3.23704,25.458,0.0,0.019375739740100373,0.0002906360961015056,0.13298605382442474,0.11542932689189911,0.11145428108423217,0.05778371083754124,0.045019890863725244,21368.9,1750.8,7924.0,57498.9
4950,1276713900,0.13272,3.17189,23.853,0.0,0.01937292023673166,0.0002905938035509749,0.1246631070971489,0.10104364901781082,0.10620830834509198,0.0504364001683865,0.0421240367114884,21295.4,1750.8,7924.0,57618.0
4960,1279293120,0.13299,3.20383,24.627,0.0,0.019370094610291932,0.00029055141915437896,0.1282181739807129,0.11243856698274612,0.10317641894668701,0.06223671565589294,0.04496489420883687,22401.0,1750.8,7924.0,57735.2
4970,1281872340,0.13326,3.22152,25.066,0.0,0.019367262862847553,0.0002905089429427133,0.1422690451145172,0.12371275573968887,0.11635150882672927,0.06368308994890377,0.05205959998452891,21765.8,1750.8,7924.0,57855.7
4980,1284451560,0.13353,3.24208,25.587,0.0,0.019364424996469367,0.0002904663749470405,0.13948775827884674,0.10415378212928772,0.1181102285467462,0.0578579620249274,0.04789387651254627,21874.6,1750.8,7924.0,57972.8
4990,1287030780,0.13379,3.114,22.511,0.0,0.01936158101323269,0.0002904237151984903,0.13112322986125946,0.10750962048768997,0.10879612631124543,0.055410276748364046,0.04840039003341846,22027.3,1750.8,7924.0,58089.3
5000,1289610000,0.13406,3.30793,27.328,0.0,0.01935873091521731,0.00029038096372825965,0.14718858897686005,0.1269422024488449,0.1226136397778834,0.060643279080357486,0.05518674148196629,21878.7,1750.8,7924.0,58205.5
5010,1292189220,0.13433,3.13703,23.035,0.0,0.019355874704507486,0.0002903381205676123,0.12359391897916794,0.10240796208381653,0.1018717786028256,0.05478557104734413,0.044063240451013876,22201.5,1750.8,7924.0,58336.3
5020,1294768440,0.1346,3.10825,22.382,0.0,0.019353012383191953,0.0002902951857478793,0.12505893409252167,0.11073660850524902,0.10584531286679423,0.0524676575753479,0.0419108391688069,21980.9,1750.8,7924.0,58453.2
5030,1297347660,0.13487,3.25023,25.796,0.0,0.019350143953363912,0.00029025215930045863,0.11768093705177307,0.1088322326540947,0.09553386019512192,0.051860683951299974,0.04566319324154647,21659.1,1750.8,7924.0,58571.3
5040,1299926880,0.13514,3.22033,25.037,0.0,0.019347269417121025,0.00029020904125681533,0.11747197061777115,0.09969966113567352,0.098723427275198,0.04990238352178664,0.04035412524983644,21828.5,1750.8,7924.0,58689.5
5050,1302506100,0.1354,3.07969,21.752,0.0,0.01934438877656543,0.0002901658316484814,0.12979242205619812,0.1214645579457283,0.10784957223100235,0.0558982025773927,0.046522271256143645,21917.1,1750.8,7924.0,58807.1
5060,1305085320,0.13567,3.22948,25.267,0.0,0.01934150203380372,0.00029012253050705574,0.1257404386997223,0.11169713735580444,0.1050871690951236,0.05471631577028095,0.04292755917917472,21683.4,1750.8,7924.0,58924.7
5070,1307664540,0.13594,3.1781,24.001,0.0,0.019338609190946956,0.0002900791378642043,0.13291236758232117,0.1176207885146141,0.10790881567221176,0.06126885432398753,0.048589905667294236,22028.1,1750.8,7924.0,59042.6
